,link,genre,company,country,language,keywords
785,90-Minutes-in-Heaven-(2015)#tab=summary,"['Drama', 'Drama']","['Giving Films', 'Emmett Furla Oasis Films', 'Dawn Parouse', 'Make Pictures', 'Astute Films', 'Giving Films', 'Emmett Furla Oasis Films', 'Dawn Parouse', 'Make Pictures', 'Astute Films']",United States,"['English', 'English']","['Faith-Based Film', 'Car Accident', 'Near Death Experience', 'Heaven and Hell', 'Faith-Based Film', 'Car Accident', 'Near Death Experience', 'Heaven and Hell']"
786,Incarnate#tab=summary,"['Horror', 'Horror']","['BH Tilt', 'IM Global', 'Blumhouse', 'WWE Studios', 'Deep Underground Films', 'BH Tilt', 'IM Global', 'Blumhouse', 'WWE Studios', 'Deep Underground Films']",United States,"['English', 'English']","['Possessed', 'Supernatural', 'Demons', 'Exorcism', 'Wheelchair User', 'Magical Technology', ""Exploring a Character's  Mind"", 'Delayed Release', 'Possessed', 'Supernatural', 'Demons', 'Exorcism', 'Wheelchair User', 'Magical Technology', ""Exploring a Character's  Mind"", 'Delayed Release']"
787,Eddie-and-the-Cruisers#tab=summary,"['Drama', 'Drama']","['Aurora Film', 'Joseph Brooks', 'Robert K. Lifton', 'Aurora Film', 'Joseph Brooks', 'Robert K. Lifton']",United States,"['English', 'English']",[]
788,Keeping-Up-with-the-Steins#tab=summary,"['Comedy', 'Comedy']",[],United States,"['English', 'Hebrew', 'English', 'Hebrew']","['Voiceover/Narration', 'Breaking the Fourth Wall', 'Prologue', 'Religious', 'Coming of Age', 'Dysfunctional Family', 'Keeping Up with the Joneses', 'Scene in End Credits', 'Voiceover/Narration', 'Breaking the Fourth Wall', 'Prologue', 'Religious', 'Coming of Age', 'Dysfunctional Family', 'Keeping Up with the Joneses', 'Scene in End Credits']"
789,Sweet-Hereafter-The#tab=summary,['Drama'],[], ,[],[]
790,Bottle-Shock#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'French', 'German', 'English', 'French', 'German']",[]
791,My-Old-Lady#tab=summary,"['Comedy', 'Comedy']","['Cohen Media Group', 'Deux Chevaux', 'Katsize Films', 'Cohen Media Group', 'Deux Chevaux', 'Katsize Films']",France,"['English', 'English']","['Inheritance', 'Set in Paris', 'Scene in End Credits', 'Inheritance', 'Set in Paris', 'Scene in End Credits']"
792,Des-Hommes-et-Des-Dieux#tab=summary,"['Drama', 'Drama']","['Why Not Productions', 'Armada Films', 'France 3 Cinema', 'Cinemage 4', 'Cofinova 6', 'Soficinema 6', 'France Television', 'Canal Plus', 'Cinecinema', 'Centre National de la Cinematographie', 'Why Not Productions', 'Armada Films', 'France 3 Cinema', 'Cinemage 4', 'Cofinova 6', 'Soficinema 6', 'France Television', 'Canal Plus', 'Cinecinema', 'Centre National de la Cinematographie']",France,"['Arabic', 'French', 'Arabic', 'French']","['Religious', 'War', 'Medical and Hospitals', 'Political', 'Foreign Language', 'Religious', 'War', 'Medical and Hospitals', 'Political', 'Foreign Language']"
793,Jekyll-and-Hyde-Together-Again#tab=summary,"['Comedy', 'Comedy']",[],United States,"['English', 'English']",[]
794,Nomadland#tab=summary,"['Drama', 'Drama']","['Highwayman Films', 'Hear/Say Productions', 'Cor Cordium Productions', 'Searchlight Pictures      ', 'Highwayman Films', 'Hear/Say Productions', 'Cor Cordium Productions', 'Searchlight Pictures      ']",United States,"['English', 'English']","['Set in Nevada', 'Life Drama', 'Oscars Best Picture Winner', '2021 Oscars Best Picture Nominee', 'Set in Nevada', 'Life Drama', 'Oscars Best Picture Winner', '2021 Oscars Best Picture Nominee']"
795,Table-19#tab=summary,"['Comedy', 'Comedy']","['3311 Productions', 'Fox Searchlight Pictures', '21 Laps Entertainment', '3311 Productions', 'Fox Searchlight Pictures', '21 Laps Entertainment']",Finland,"['English', 'English']","['Relationships Gone Wrong', 'Romance', 'Wedding Day', 'Unexpected Pregnancy', 'Cancer', 'Terminal Illness', 'Life on the Outside', 'Relationship Advice', 'Epilogue', 'Relationships Gone Wrong', 'Romance', 'Wedding Day', 'Unexpected Pregnancy', 'Cancer', 'Terminal Illness', 'Life on the Outside', 'Relationship Advice', 'Epilogue']"
796,Beach-Bum-The-(2019)#tab=summary,"['Comedy', 'Comedy']","['Neon Films', 'VICE', 'Riverstone Pictures', 'SPK Pictures', 'Rocket Science', 'Iconoclast Films', 'Anonymous Content', 'Le Grisbi', 'Neon Films', 'VICE', 'Riverstone Pictures', 'SPK Pictures', 'Rocket Science', 'Iconoclast Films', 'Anonymous Content', 'Le Grisbi']",United States,"['English', 'English']","['Set in Florida', 'Narcotics', 'Writing and Writers', 'Infidelity', 'Relationships Gone Wrong', 'Dysfunctional Family', 'Death of a Spouse or Fiancée / Fiancé', 'Young Child Dealing with the Death of a Parent', 'Drunk Driver', 'Accidental Death', 'Set in Florida', 'Narcotics', 'Writing and Writers', 'Infidelity', 'Relationships Gone Wrong', 'Dysfunctional Family', 'Death of a Spouse or Fiancée / Fiancé', 'Young Child Dealing with the Death of a Parent', 'Drunk Driver', 'Accidental Death']"
797,Green-Room-(2015)#tab=summary,['Horror'],"['Broad Green Pictures', 'Filmscience']",United States,['English'],"['Musicians', 'Punk Rock', 'Skinheads', 'On Tour', 'Money Troubles', 'Animals Gone Bad', 'Witnessing a Crime', 'Isolation Horror']"
798,Thoroughbreds#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['High School', 'Posthumous Release', 'Dysfunctional Family', 'Step-Family', 'Psychological Thriller', 'Narcotics', 'Drug Dealer', 'High School', 'Posthumous Release', 'Dysfunctional Family', 'Step-Family', 'Psychological Thriller', 'Narcotics', 'Drug Dealer']"
799,Heavenly-Creatures#tab=summary,"['Drama', 'Drama']",[],English,"['English', 'English']","['Coming of Age', 'LGBTQ+', 'Coming of Age', 'LGBTQ+']"
800,Other-Side-of-the-Door-The#tab=summary,"['Horror', 'Horror']","['20th Century Fox', '42/Fire Axe Pictures', 'Walt Disney Animation Studios', '20th Century Fox', '42/Fire Axe Pictures', 'Walt Disney Animation Studios']",India,"['English', 'English']","['Accidental Death', 'Death of a Son or Daughter', 'Supernatural', 'Haunting', 'Set in India', 'Nightmare', 'Suicide Attempt', 'Possessed', 'Accidental Death', 'Death of a Son or Daughter', 'Supernatural', 'Haunting', 'Set in India', 'Nightmare', 'Suicide Attempt', 'Possessed']"
801,Everything-Must-Go#tab=summary,"['Drama', 'Drama']","['Temple Hill Entertainment', 'Temple Hill Entertainment']",United States,[],"['Addiction', 'Mid-Life Crisis', 'Relationships Gone Wrong', 'Addiction', 'Mid-Life Crisis', 'Relationships Gone Wrong']"
802,Kill-the-Messenger#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Bluegrass Films', 'Bluegrass Films']",United States,"['English', 'English']","['Whistleblowers', 'Narcotics', 'C.I.A.', 'Smuggler', 'Government Corruption', 'News', 'Investigative Journalist', 'Whistleblowers', 'Narcotics', 'C.I.A.', 'Smuggler', 'Government Corruption', 'News', 'Investigative Journalist']"
803,Rabbit-Hole#tab=summary,"['Drama', 'Drama']","['OddLot Entertainment', 'Blossom Films', 'Olympus Pictures', 'OddLot Entertainment', 'Blossom Films', 'Olympus Pictures']",United States,"['English', 'English']","['Relationships Gone Wrong', 'Grieving Parents', 'Death of a Son or Daughter', 'Religious', 'Novel or Other Work Adapted by Author', 'Relationships Gone Wrong', 'Grieving Parents', 'Death of a Son or Daughter', 'Religious', 'Novel or Other Work Adapted by Author']"
804,Jem-and-the-Holograms#tab=summary,"['Musical', 'Musical']","['Universal Pictures', 'Blumhouse', 'Chu Studios', 'SB Projects', 'Allspark Pictures', 'Universal Pictures', 'Blumhouse', 'Chu Studios', 'SB Projects', 'Allspark Pictures']",United States,"['English', 'English']","['Musicians', 'Singers', 'Internet', 'Big Break', 'Orphan', 'Young Child Dealing with the Death of a Parent', 'Inventor', 'Robot', 'Live Action Cartoon', 'Musicians', 'Singers', 'Internet', 'Big Break', 'Orphan', 'Young Child Dealing with the Death of a Parent', 'Inventor', 'Robot', 'Live Action Cartoon']"
805,Paterson#tab=summary,['Comedy'],"['Amazon Studios', 'K5 International', 'Le Pacte', 'Inkjet']",United States,['English'],"['Poet', '2010s', 'Voiceover/Narration']"
806,Zero-Effect#tab=summary,"['Comedy', 'Comedy']",[], ,[],"['Film Noir', 'Film Noir']"
807,Midnight-Clear-A#tab=summary,"['Drama', 'Drama']","['Beacon Pictures', 'A&M Films', 'Beacon Pictures', 'A&M Films']",United States,"['English', 'English']","['Psychological Thriller', 'World War II', '1940s', 'Psychological Thriller', 'World War II', '1940s']"
808,Machinist-The#tab=summary,['Thriller/Suspense'],[], ,[],"['Film Noir', 'Psychological Thriller']"
809,Light-Sleeper#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Erotic Drama', 'Erotic Drama']"
810,American-Teen#tab=summary,"['Documentary', 'Documentary']",[],United States,"['English', 'English']",[]
811,Atlas-Shrugged-Who-Is-John-Galt#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Sequels Without Their Original Stars', 'Crowdfunding', 'Sequels Without Their Original Stars', 'Crowdfunding']"
812,Party-Monster-(2003)#tab=summary,['Comedy'],[],Netherlands,['English'],['LGBTQ+']
813,Eddie-and-the-Cruisers-II#tab=summary,"['Musical', 'Musical']",[],Canada,"['English', 'English']",[]
814,Oh-in-Ohio-The#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['Cold Iron Pictures', 'AV Club', 'Ambush Entertainment', 'Cold Iron Pictures', 'AV Club', 'Ambush Entertainment']",United States,"['English', 'English']","['Romance', 'Romance']"
815,Bottle-Rocket#tab=summary,"['Action', 'Action']",[],English,"['English', 'English']",[]
816,Aint-Them-Bodies-Saints#tab=summary,"['Drama', 'Drama']","['Evolution Entertainment', 'Lagniappe', 'Sailor Bear', 'Parts and Labor', 'Primary Productions', 'Weinstein Company', 'Upload Films', 'Paradox Entertainment', 'Evolution Entertainment', 'Lagniappe', 'Sailor Bear', 'Parts and Labor', 'Primary Productions', 'Weinstein Company', 'Upload Films', 'Paradox Entertainment']",United States,"['English', 'English']","['Prison Break', 'Fugitive / On the Run', 'Dysfunctional Family', 'Unexpected Families', 'Texas', 'Prison Break', 'Fugitive / On the Run', 'Dysfunctional Family', 'Unexpected Families', 'Texas']"
817,Albino-Alligator#tab=summary,"['Drama', 'Drama']",[],France,"['English', 'English']",[]
818,Jimi-All-is-By-My-Side#tab=summary,"['Drama', 'Drama']","['Darko Entertainment', 'Darko Entertainment']",Ireland,"['English', 'English']","['Musicians', 'Big Break', 'Interracial Romance', 'Romance', 'Biography', 'Set in London', '1960s', 'Bigotry', 'Domestic Abuse', 'Relationships Gone Wrong', 'Musicians', 'Big Break', 'Interracial Romance', 'Romance', 'Biography', 'Set in London', '1960s', 'Bigotry', 'Domestic Abuse', 'Relationships Gone Wrong']"
819,Skins#tab=summary,"['Drama', 'Drama']",[], ,[],[]
820,Gandhi-My-Father#tab=summary,"['Drama', 'Drama']",[],India,"['English', 'Gujarati', 'Hindi', 'English', 'Gujarati', 'Hindi']",[]
821,Standard-Operating-Procedure#tab=summary,"['Documentary', 'Documentary']","['Participant Media', 'Participant Media']",United States,"['English', 'English']",[]
822,Tucker-and-Dale-vs-Evil-(2011)#tab=summary,"['Black Comedy', 'Black Comedy']","['Reliance BIG Entertainment', 'Loubyloo Productions', 'Reliance BIG Entertainment', 'Loubyloo Productions']",United States,"['English', 'English']","['Non-Chronological', 'Spoof', 'Rescue', 'Surprise Twist', 'Accidental Death', 'Serial Killer', 'Directing Yourself', 'Epilogue', 'Sex Crimes', 'Romance', 'Hicksploitation', 'Canuxploitation', 'Horror Comedy', 'Non-Chronological', 'Spoof', 'Rescue', 'Surprise Twist', 'Accidental Death', 'Serial Killer', 'Directing Yourself', 'Epilogue', 'Sex Crimes', 'Romance', 'Hicksploitation', 'Canuxploitation', 'Horror Comedy']"
823,Touchback#tab=summary,"['Drama', 'Drama']","['Freedom Films', 'Freedom Films']",United States,"['English', 'English']","['Inspirational Coach', 'Inspirational Sports', 'Football', 'Fate or Destiny', 'Time Travel', 'Poverty', 'Inspirational Coach', 'Inspirational Sports', 'Football', 'Fate or Destiny', 'Time Travel', 'Poverty']"
824,No-Looking-Back#tab=summary,[],[],United States,[],[]
825,Cop-Car#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Audax Films', 'Dark Arts', 'Park Pictures Features', 'Audax Films', 'Dark Arts', 'Park Pictures Features']",United States,"['English', 'English']","['Crime Thriller', 'Runaway', 'Corrupt Cops', 'Joyride', 'Crime Thriller', 'Runaway', 'Corrupt Cops', 'Joyride']"
826,Lovely-Still#tab=summary,"['Drama', 'Drama']","['North Sea Films', 'Parts and Labor', 'North Sea Films', 'Parts and Labor']",United States,"['English', 'English']","['Christmas', 'Romance', 'December Romance', 'Christmas', 'Romance', 'December Romance']"
827,Tycoon#tab=summary,[],[], ,[],[]
828,Desert-Blue#tab=summary,[],[], ,[],[]
829,Decoys#tab=summary,"['Horror', 'Horror']",[],Canada,"['English', 'English']","['Parasite', 'Alien Invasion', 'Parasite', 'Alien Invasion']"
830,Stuck#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[],Canada,"['English', 'English']",[]
831,Redacted#tab=summary,"['Drama', 'Drama']",[],United States,[],"['War', 'War']"
832,Rudderless#tab=summary,"['Drama', 'Drama']","['Unified Pictures', 'Dog Pond', 'Unified Pictures', 'Dog Pond']",United States,"['English', 'English']","['Death of a Son or Daughter', 'Singers', 'Musicians', 'Songwriter', 'Addiction', 'Directing Yourself', 'Advertising and Marketing', 'Early / Simultaneous Video-on-Demand release', 'Actors Making Their Directorial Debut', 'Death of a Son or Daughter', 'Singers', 'Musicians', 'Songwriter', 'Addiction', 'Directing Yourself', 'Advertising and Marketing', 'Early / Simultaneous Video-on-Demand release', 'Actors Making Their Directorial Debut']"
833,Fascination#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[], ,[],[]
834,Grace-(2009)#tab=summary,"['Horror', 'Horror']",[],Canada,"['English', 'English']",[]
835,Area-51#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Blumhouse', 'Blumhouse']",United States,"['English', 'English']",[]
836,Revenge-of-the-Green-Dragons#tab=summary,"['Action', 'Action']","['The 7th Floor', 'Initial A Entertainment', 'The 7th Floor', 'Initial A Entertainment']",United States,"['English', 'English']","['Immigration', '1980s', 'Set in New York', 'Asian-Americans', 'Organized Crime', 'Romance', 'Love Triangle', 'Sibling Rivalry', 'Immigration', '1980s', 'Set in New York', 'Asian-Americans', 'Organized Crime', 'Romance', 'Love Triangle', 'Sibling Rivalry']"
837,Mientras-duermes#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Filmax Entertainment', 'Castelao Producciones', 'Spanish Television TVE', 'Canal Plus', 'TVC', 'Filmax Entertainment', 'Castelao Producciones', 'Spanish Television TVE', 'Canal Plus', 'TVC']",Spain,"['Spanish', 'Spanish']","['Home Invasion', 'Mental Illness', 'Fired', 'Blackmail', 'Voyeurism', 'Sex Crimes', 'Faked Suicide', 'Home Invasion', 'Mental Illness', 'Fired', 'Blackmail', 'Voyeurism', 'Sex Crimes', 'Faked Suicide']"
838,Flying-By#tab=summary,[],[],United States,"['English', 'English']",[]
839,Palm-Springs#tab=summary,"['Comedy', 'Comedy']","['Limelight', 'Hulu', 'Sun Entertainment Culture', 'Lonely Island', 'Limelight', 'Hulu', 'Sun Entertainment Culture', 'Lonely Island']",United States,"['English', 'English']","['Sundance Film Festival 2020', 'Sundance Film Festival 2020']"
840,Cottage-The-(2008)#tab=summary,"['Horror', 'Horror']","['Isle of Man Film', 'UK Film Council', 'Screen Yorkshire', 'Steel Mill Pictures', 'Isle of Man Film', 'UK Film Council', 'Screen Yorkshire', 'Steel Mill Pictures']",United Kingdom,"['English', 'English']","['Kidnap', 'Dysfunctional Family', 'Relatives Playing Relatives', 'Organized Crime', 'Slasher Horror', 'Crime Caper', 'Mutants', 'Kidnap', 'Dysfunctional Family', 'Relatives Playing Relatives', 'Organized Crime', 'Slasher Horror', 'Crime Caper', 'Mutants']"
841,Day-to-Die-A-(2022)#tab=summary,"['Action', 'Action']","['Vertical Entertainment', 'Blue Box International', 'Sweet Unknown South', 'Hood River Entertainment', 'Future Proof Films', 'High Five Films', 'Vertical Entertainment', 'Blue Box International', 'Sweet Unknown South', 'Hood River Entertainment', 'Future Proof Films', 'High Five Films']",United States,"['English', 'English']","['Action Thriller', 'Money Troubles', 'Action Thriller', 'Money Troubles']"
842,Dying-of-the-Light-(2015-Thriller)#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Over Under Media', 'Over Under Media']",United States,"['English', 'English']","['C.I.A.', 'Terrorism', 'Tortured for Information', 'Revenge', 'Early / Simultaneous Video-on-Demand release', 'C.I.A.', 'Terrorism', 'Tortured for Information', 'Revenge', 'Early / Simultaneous Video-on-Demand release']"
843,Yoga-Hosers-(2016)#tab=summary,"['Comedy', 'Comedy']","['Invincible Pictures', 'StarStream Media', 'Abbolita Films', 'XYZ Films', 'Destro Films', 'Invincible Pictures', 'StarStream Media', 'Abbolita Films', 'XYZ Films', 'Destro Films']",United States,"['English', 'English']","['Directing Yourself', 'Killer Inanimate Objects', 'Food', 'Nazis Outside of World War II', 'Family Affair', 'Sequel With Returning Stars Playing New Characters', 'Horror Comedy', 'Directing Yourself', 'Killer Inanimate Objects', 'Food', 'Nazis Outside of World War II', 'Family Affair', 'Sequel With Returning Stars Playing New Characters', 'Horror Comedy']"
844,Grand-Isle#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Screen Media Films', 'Iver Williams Pictures', 'Orwo Studios', 'Saturn Films', 'Jeff Rice Films', 'Screen Media Films', 'Iver Williams Pictures', 'Orwo Studios', 'Saturn Films', 'Jeff Rice Films']",United States,"['English', 'English']",[]
845,Born-of-War#tab=summary,"['Action', 'Action']",[],Cyprus,"['English', 'English']","['Direct-to-Video', 'Revenge', 'Terrorism', 'Intertitle', 'Prologue', 'Home Invasion', 'Young Child Dealing with the Death of a Parent', 'Surprise Twist', 'Direct-to-Video', 'Revenge', 'Terrorism', 'Intertitle', 'Prologue', 'Home Invasion', 'Young Child Dealing with the Death of a Parent', 'Surprise Twist']"
846,Capricorn-One#tab=summary,"['Action', 'Action']",[],United Kingdom,"['English', 'English']",[]
847,Dead-Like-Me-Life-After-Death#tab=summary,"['Black Comedy', 'Black Comedy']",[],United States,"['English', 'English']",[]
848,Farce-of-the-Penguins#tab=summary,"['Comedy', 'Comedy']",[], ,[],"['Spoof', 'Mockumentary', 'Direct-to-Video', 'Spoof', 'Mockumentary', 'Direct-to-Video']"
849,Psych-9#tab=summary,"['Horror', 'Horror']",[], ,[],[]
850,Wheelman-(2017)#tab=summary,"['Action', 'Action']","['Netflix', 'War Party', 'The Solution Entertainment Group', 'Netflix', 'War Party', 'The Solution Entertainment Group']",United States,"['English', 'English']","['Early / Simultaneous Video-on-Demand release', 'Early / Simultaneous Video-on-Demand release']"
851,Reach-Me#tab=summary,"['Drama', 'Drama']","['Seraphim Films', 'Windy Hill Pictures', '120dB Films', 'Red Granite International', 'Seraphim Films', 'Windy Hill Pictures', '120dB Films', 'Red Granite International']",United States,"['English', 'English']","['Ensemble', 'Writing and Writers', 'Hip Hop and Rap', 'Music Industry', 'Tabloid Journalism', 'Internet', 'Prison', 'Life on the Outside', 'Undercover', 'Film Actor', 'Crowdfunding', 'Early / Simultaneous Video-on-Demand release', 'Ensemble', 'Writing and Writers', 'Hip Hop and Rap', 'Music Industry', 'Tabloid Journalism', 'Internet', 'Prison', 'Life on the Outside', 'Undercover', 'Film Actor', 'Crowdfunding', 'Early / Simultaneous Video-on-Demand release']"
852,Henry-and-Me#tab=summary,"['Adventure', 'Adventure']","['Henry and Me Productions', 'Henry and Me Productions']",United States,"['English', 'English']","['Coming of Age', 'Cancer', 'Baseball', 'New York Yankees', 'Set in New York', 'Coming of Age', 'Cancer', 'Baseball', 'New York Yankees', 'Set in New York']"
853,Lets-Kill-Wards-Wife#tab=summary,"['Black Comedy', 'Black Comedy']","['Lost Rhino', 'The Magone Productions', 'Lost Rhino', 'The Magone Productions']",United States,"['English', 'English']","['Early / Simultaneous Video-on-Demand release', 'Directing Yourself', 'Screenplay Written By the Star', 'Covering Up an Accidental Death', 'Accidental Death', 'Family Affair', 'Body in a Trunk', 'Relationships Gone Wrong', 'Actors Making Their Directorial Debut', 'Epilogue', 'Early / Simultaneous Video-on-Demand release', 'Directing Yourself', 'Screenplay Written By the Star', 'Covering Up an Accidental Death', 'Accidental Death', 'Family Affair', 'Body in a Trunk', 'Relationships Gone Wrong', 'Actors Making Their Directorial Debut', 'Epilogue']"
854,We-Have-Your-Husband#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Johnson Productions Group', 'Silver Screen', 'Johnson Productions Group', 'Silver Screen']",United States,"['English', 'English']","['TV Premiere', 'TV Premiere']"
855,Shouldve-Been-Romeo#tab=summary,"['Comedy', 'Comedy']","['Phillybrook Films', 'Phillybrook Films']",United States,"['English', 'English']",[]
856,Aztec-Warrior#tab=summary,"['Comedy', 'Comedy']",[],United States,"['English', 'English']",[]
857,Navy-Seals-vs-Zombies#tab=summary,"['Action', 'Action']",[],United States,"['English', 'English']","['Direct-to-Video', 'Direct-to-Video']"
858,Hatching-The#tab=summary,"['Black Comedy', 'Black Comedy']",[],United Kingdom,"['English', 'English']",[]
859,Running-Forever#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Direct-to-Video', 'Faith-Based Film', 'Direct-to-Video', 'Faith-Based Film']"
860,7500-(Germany)-(2019)#tab=summary,"['Drama', 'Drama']","['Amazon Studios', 'Augenschein Filmproduktion', 'Novotny and Novotny', 'FilmNation Entertainment', 'Endeavor Content', 'Amazon Studios', 'Augenschein Filmproduktion', 'Novotny and Novotny', 'FilmNation Entertainment', 'Endeavor Content']",Austria,"['English', 'English']",[]
861,Occupied-City-(Unkn-Netherlands)#tab=summary,"['Documentary', 'Documentary']","['A24', 'New Regency', 'Film4', 'A24', 'New Regency', 'Film4']",Netherlands,[],"['World War II', 'Set in Amsterdam', 'Set in Netherlands', 'World War II', 'Set in Amsterdam', 'Set in Netherlands']"
862,Every-Day-(2018)#tab=summary,"['Drama', 'Drama']","['Likely Story', 'Filmwave', 'Orion Pictures', 'Silver Reel Entertainment', 'Likely Story', 'Filmwave', 'Orion Pictures', 'Silver Reel Entertainment']",United States,"['English', 'English']","['Romance', 'Body Swap', 'Same Role, Multiple Actors', 'Young Adult Book Adaptation', 'Romance', 'Body Swap', 'Same Role, Multiple Actors', 'Young Adult Book Adaptation']"
863,Mommy#tab=summary,"['Drama', 'Drama']","['Metafilms', 'Sons of Manuel', 'Metafilms', 'Sons of Manuel']",Canada,"['English', 'French', 'English', 'French']","['Widow/Widower', 'Single Parent', 'Death of a Spouse or Fiancée / Fiancé', 'Young Child Dealing with the Death of a Parent', 'Dysfunctional Family', 'Suicide Attempt', 'Dream Sequence', 'Set in Montreal', 'Set in Quebec', 'Set in Canada', 'Widow/Widower', 'Single Parent', 'Death of a Spouse or Fiancée / Fiancé', 'Young Child Dealing with the Death of a Parent', 'Dysfunctional Family', 'Suicide Attempt', 'Dream Sequence', 'Set in Montreal', 'Set in Quebec', 'Set in Canada']"
864,Obsluhoval-jsem-anglickeho-krale#tab=summary,"['Black Comedy', 'Black Comedy']",[],Czech Republic,[],"['Foreign Language', 'Foreign Language']"
865,Soul-Kitchen#tab=summary,[],[],Germany,"['German', 'German']",[]
866,Awakening-The-(2011)#tab=summary,"['Horror', 'Horror']","['Optimum Releasing', 'BBC Films', 'StudioCanal', 'Scottish Screen', 'Origin Pictures Productions', 'Optimum Releasing', 'BBC Films', 'StudioCanal', 'Scottish Screen', 'Origin Pictures Productions']",United Kingdom,"['English', 'English']","['Paranormal Investigation', 'Boarding School', 'Surprise Twist', 'Haunting', 'Suicide', 'Skeptic', 'Paranormal Investigation', 'Boarding School', 'Surprise Twist', 'Haunting', 'Suicide', 'Skeptic']"
867,All-Hat#tab=summary,"['Comedy', 'Comedy']",[], ,[],[]
868,Sling-Blade#tab=summary,['Drama'],[], ,[],"['Life Drama', 'Learning Disabilities', 'Actors Making Their Directorial Debut', 'Directing Yourself', 'Screenplay Written By the Star', 'Young Child Dealing with the Death of a Parent', 'Mental Hospital', 'Parricide', 'Relationships Gone Wrong', 'Domestic Abuse', 'Addiction']"
869,Hostel-(2006)#tab=summary,['Horror'],"['Screen Gems', 'Lionsgate', 'Quentin Tarantino', 'Next Entertainment', 'Raw Nerve']",United States,['English'],"['Slasher Horror', 'Torture Porn']"
870,Zimna-wojna-(Poland)-(2018)#tab=summary,['Drama'],"['Opus Film', 'Polish Film Institute', 'MK2', 'Film 4', 'British Film Institute', 'Apocalypso Pictures', 'Protagonist Pictures']",France,"['French', 'Polish']","['Set in Poland', 'Set in Berlin', 'Set in Paris', '1950s', 'Romance', 'Cold War']"
871,Only-God-Forgives#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Radius TWC', 'Radius TWC']",Denmark,"['English', 'Thai', 'English', 'Thai']","['Organized Crime', 'Death of a Sibling', 'Death of a Son or Daughter', 'Dysfunctional Family', 'Incest', 'Revenge', 'Boxing', 'Child Abuse', 'Sex Crimes', 'Prostitution', 'Early / Simultaneous Video-on-Demand release', 'Narcotics', 'Organized Crime', 'Death of a Sibling', 'Death of a Son or Daughter', 'Dysfunctional Family', 'Incest', 'Revenge', 'Boxing', 'Child Abuse', 'Sex Crimes', 'Prostitution', 'Early / Simultaneous Video-on-Demand release', 'Narcotics']"
872,Take-Shelter#tab=summary,['Drama'],"['Grove Hill Productions', 'Hydraulx Entertainment', 'REI Capital', 'Strange Matter Films']",United States,['English'],"['Dream Sequence', 'Deaf', 'Extreme Weather', 'Hallucinations', 'Fired', 'Mental Illness', 'Disaster']"
873,Tristram-Shandy-A-Cock-and-Bull-Story#tab=summary,['Comedy'],"['BBC Films', 'EM Media', 'Revolution Films', 'Baby Cow', 'Scion Films']",United Kingdom,[],"['Breaking the Fourth Wall', 'Fictionalized Version of Yourself', 'Movie Business', 'Historical Drama']"
874,Texas-Chainsaw-Massacre-2-The-(1986)#tab=summary,"['Horror', 'Horror']","['The Cannon Group', 'Golan Films', 'Globus', 'The Cannon Group', 'Golan Films', 'Globus']",United States,"['English', 'English']","['Slasher Horror', 'Slasher Horror']"
875,Lady-in-White#tab=summary,"['Horror', 'Horror']",[],United States,[],[]
876,Driving-Lessons#tab=summary,[],[], ,[],[]
877,Without-Men#tab=summary,"['Comedy', 'Comedy']","['Indalo Productions', 'Venus Films', 'Vini Films', 'Indalo Productions', 'Venus Films', 'Vini Films']",United States,"['English', 'English']",[]
878,Treading-Water#tab=summary,"['Comedy', 'Comedy']","['Rhombus Media', 'RedRum Films', 'Rhombus Media', 'RedRum Films']",Canada,"['English', 'English']","['Romance', 'Coming of Age', 'Therapists / Therapy', 'Early / Simultaneous Video-on-Demand release', 'Dysfunctional Family', 'Romance', 'Coming of Age', 'Therapists / Therapy', 'Early / Simultaneous Video-on-Demand release', 'Dysfunctional Family']"
879,Pat-Garrett-and-Billy-the-Kid#tab=summary,"['Western', 'Western']","['Metro-Goldwyn-Mayer Pictures', 'Metro-Goldwyn-Mayer Pictures']",United States,"['English', 'English']",[]
880,Camping-Sauvage#tab=summary,"['Comedy', 'Comedy']",[], ,[],"['Foreign Language', 'Foreign Language']"
